rank,title,price,reviews_count,rating,asin,url,category_path,market_place,units_sold,category_name,log_reviews,log_price,log_units_sold,rank_group
87,"PESOFORMA CHOCO SMOOTHIE Weight Control Replacement Meal - Tasty Smoothie Helps You Get Back in Shape, Rich in Protein and Fibre, Only 205 Calories, 20 Meals, 540g",8.32,3015.0,4.3,B0C7RJ4VTK,https://www.amazon.it/-/en/PESOFORMA-SMOOTHIE-Weight-Control-Replacement/dp/B0C7RJ4VTK/ref=zg_bs_g_hpc_d_sccl_87/520-1355703-3314468?psc=1,hpc,it,1000.0,Healthcare,8.011686729127847,2.1186622548331173,6.907755278982137,51-100
88,"Rowenta BS1400 Premiss Digital Tempered Glass Personal Scale, 30 x 30 cm, Max 150 kg, Ultra-Thin, Precision Graduation Every 100 g, Intelligent Functions, Large Display",17.9,18981.0,4.4,B08X14J7VW,https://www.amazon.it/-/en/Rowenta-Ultra-Thin-Precision-Graduation-Intelligent/dp/B08X14J7VW/ref=zg_bs_g_hpc_d_sccl_88/520-1355703-3314468?psc=1,hpc,it,2000.0,Healthcare,9.851246440690437,2.884800712846709,7.600902459542082,51-100
89,"Bandini Creatine CREAPURE Pure Powder Monohydrate Supplement for Training, Sports, Gym and Pre Workout - Includes Doser - 100% Vegan - Creatine Monohydrate Based for ATP and Recovery",22.7,868.0,4.4,B0CNXQWX9R,https://www.amazon.it/-/en/Creatine-CREAPURE-Monohydrate-Supplement-Training/dp/B0CNXQWX9R/ref=zg_bs_g_hpc_d_sccl_89/520-1355703-3314468?psc=1,hpc,it,2000.0,Healthcare,6.767343125265392,3.122364924487357,7.600902459542082,51-100
90,"by Amazon Ultra Absorbent Kitchen Roll, 4 Units (Pack of 1), 45 Sheets per Roll, Wring and Reuse, FSC Certified",3.85,7976.0,4.3,B0CJCDTNM2,https://www.amazon.it/-/en/Amazon-Absorbent-Kitchen-Sheets-Certified/dp/B0CJCDTNM2/ref=zg_bs_g_hpc_d_sccl_90/520-1355703-3314468?psc=1,hpc,it,3000.0,Healthcare,8.984317679911129,1.3480731482996928,8.006367567650246,51-100
91,"Sole Eucalyptus Hand Dishwashing Detergent, Degreasing Formula, Removes Crusts, 1 Lx4",4.99,43.0,4.3,B00ZD2QPT0,https://www.amazon.it/-/en/Sole-Eucalyptus-Dishwashing-Detergent-Degreasing/dp/B00ZD2QPT0/ref=zg_bs_g_hpc_d_sccl_91/520-1355703-3314468?psc=1,hpc,it,300.0,Healthcare,3.784189633918261,1.6074359097634274,5.703782474656201,51-100
92,"Philips Bodygroom Series 3000 - Triple Protection Men's Trimmer, Intimate Trimming and Shaving, Precise and Comfortable on the Skin, 100% Waterproof, 80 Minutes Runtime, Model BG3480/15",33.99,3046.0,4.4,B0FJM3MZ9T,https://www.amazon.it/-/en/Philips-Bodygroom-3000-Protection-Comfortable/dp/B0FJM3MZ9T/ref=zg_bs_g_hpc_d_sccl_92/520-1355703-3314468?psc=1,hpc,it,1000.0,Healthcare,8.021912778985708,3.5260663637080247,6.907755278982137,51-100
93,"Napisan Care Washing Machine Disinfectant Spring Freshness, Eliminates Bad Odors, Removes Dirt and Soap Residues, Pack of 250 ml",2.99,414.0,4.7,B0D6L65GV4,https://www.amazon.it/-/en/Napisan-Disinfectant-Freshness-Eliminates-Residues/dp/B0D6L65GV4/ref=zg_bs_g_hpc_d_sccl_93/520-1355703-3314468?psc=1,hpc,it,600.0,Healthcare,6.028278520230698,1.095273387402595,6.396929655216146,51-100
94,"PRECISION 1 Daily Contact Lenses, 30 Lenses, BC 8.3 mm, DIA 14.2 mm, -1.50 Diopt",21.45,830.0,4.6,B08W5F6GL4,https://www.amazon.it/-/en/PRECISION-Daily-Contact-Lenses-1-50/dp/B08W5F6GL4/ref=zg_bs_g_hpc_d_sccl_94/520-1355703-3314468?psc=1,hpc,it,200.0,Healthcare,6.7226297948554485,3.065724645374026,5.298317366548036,51-100
95,Bio Ashwagandha KSM-66 - High Dosage - 180 Capsules - Certified Organic Ashwagandha - Ashwagandha Capsules Powder Extracted from Withania Somnifera,22.99,9445.0,4.4,B08ZDCP3HB,https://www.amazon.it/-/en/Bio-Ashwagandha-KSM-66-Certified-Extracted/dp/B08ZDCP3HB/ref=zg_bs_g_hpc_d_sccl_95/520-1355703-3314468?psc=1,hpc,it,2000.0,Healthcare,9.153346650456063,3.1350593387750902,7.600902459542082,51-100
96,"Supradyn PRO B12 Refill with Vitamin B12, Zinc and Probiotics, for Physical and Mental Fatigue and Immune System Support After 50 Years, Adults 50+, 10 Vials",9.79,856.0,4.6,B0DSJ7QXQ2,https://www.amazon.it/-/en/Supradyn-Vitamin-Probiotics-Physical-Fatigue/dp/B0DSJ7QXQ2/ref=zg_bs_g_hpc_d_sccl_96/520-1355703-3314468?psc=1,hpc,it,3000.0,Healthcare,6.75343791859778,2.281361456542419,8.006367567650246,51-100
3,"Andrex Family Soft Toilet Tissue 45 Rolls (Previously Andrex Gentle Clean) Gentle on your Family’s skin– Bulk Pack of 45 Toilet Rolls, FSC Certified",19.29,55374.0,4.6,B004OCO20E,https://www.amazon.co.uk/Andrex-Family-Previously-Familys-Certified/dp/B004OCO20E/ref=zg_bs_g_grocery_d_sccl_3/522-6360175-4966542?psc=1,Grocery,co.uk,40000.0,Grocery,10.921883507347436,2.9595868269176377,10.596634733096073,Top 10
8,"Monster Ultra Energy Drink Zero Sugar, 9 x 500 ml",10.91,7794.0,4.7,B0BYPMKPZG,https://www.amazon.co.uk/Monster-Ultra-Energy-Drink-500/dp/B0BYPMKPZG/ref=zg_bs_g_grocery_d_sccl_8/522-6360175-4966542?psc=1,Grocery,co.uk,10000.0,Grocery,8.961237781491876,2.3896797998449792,9.210340371976184,Top 10
14,"by Amazon Toilet Roll, 2-Ply Embossed, Soft and Gentle, 18 Rolls (Pack of 1), 200 Sheets per Roll, FSC Certified",7.71,15419.0,4.5,B092F68R3W,https://www.amazon.co.uk/Amazon-Brand-Presto-Embossed-Tissues/dp/B092F68R3W/ref=zg_bs_g_grocery_d_sccl_14/522-6360175-4966542?psc=1,Grocery,co.uk,20000.0,Grocery,9.64342064711732,2.0425181875752383,9.903487552536127,11-50
15,"by Amazon Ultra Absorbent TAD Kitchen Roll, 4 Rolls (Pack of 1), 45 Sheets per Roll, FSC Certified",3.15,8075.0,4.3,B0CJCDTNM2,https://www.amazon.co.uk/Amazon-Ultra-Kitchen-Absorbent-Sheets/dp/B0CJCDTNM2/ref=zg_bs_g_grocery_d_sccl_15/522-6360175-4966542?psc=1,Grocery,co.uk,20000.0,Grocery,8.996651979432729,1.1474024528375417,9.903487552536127,11-50
25,"Lucozade Sport Body Fuel - Orange 4x500ml | Isotonic sports drink, with Electrolytes and Vitamin B3 | Still | Bursting with Flavour (Packaging may vary)",3.43,6681.0,4.6,B00UHANZVE,https://www.amazon.co.uk/Lucozade-Sport-Isotonic-Performance-Orange/dp/B00UHANZVE/ref=zg_bs_g_grocery_d_sccl_25/522-6360175-4966542?psc=1,Grocery,co.uk,9000.0,Grocery,8.807172622916703,1.2325602611778486,9.104979856318357,11-50
28,"by Amazon 4-Ply Quilted Toilet Tissues, Unscented, 12 Rolls (1 Pack of 12), 160 Sheets per Roll",6.5,5676.0,4.4,B08KJ2VK39,https://www.amazon.co.uk/Presto-Quilted-Toilet-Tissues-12-Rolls/dp/B08KJ2VK39/ref=zg_bs_g_grocery_d_sccl_28/522-6360175-4966542?psc=1,Grocery,co.uk,20000.0,Grocery,8.644178203170727,1.8718021769015913,9.903487552536127,11-50
31,Brabantia PerfectFit Bin Liners (Size G/23-30 Litre) Thick Plastic Trash Bags with Tie Tape Drawstring Handles (40 Bags),10.28,26734.0,4.7,B00026LJRA,https://www.amazon.co.uk/Brabantia-PerfectFit-Plastic-Drawstring-Handles/dp/B00026LJRA/ref=zg_bs_g_grocery_d_sccl_31/522-6360175-4966542?psc=1,Grocery,co.uk,9000.0,Grocery,10.193728847382832,2.330200260027019,9.104979856318357,11-50
37,"Kleenex® Take a Moment Collection Tissues - 1 Cube Tissue Box - in Aid of Mind, Packaging May Vary",0.86,4901.0,4.6,B09B3X6F16,https://www.amazon.co.uk/Kleenex-Take-Moment-Collection-Tissues/dp/B09B3X6F16/ref=zg_bs_g_grocery_d_sccl_37/522-6360175-4966542?psc=1,Grocery,co.uk,20000.0,Grocery,8.497398564088058,-0.15082288973458366,9.903487552536127,11-50
38,"Dylon Washing Machine Fabric Dye Pod Intense Black, 350g, Packaging May Vary",11.41,79384.0,4.3,B071LNN3XJ,https://www.amazon.co.uk/Dylon-Machine-Intense-Black-Powder/dp/B071LNN3XJ/ref=zg_bs_g_grocery_d_sccl_38/522-6360175-4966542?psc=1,Grocery,co.uk,10000.0,Grocery,11.282064712511612,2.4344901638739844,9.210340371976184,11-50
44,The Cheeky Panda Bamboo Toilet Paper – 9 Rolls of Toilet Paper | Plastic Free Packaging and Sustainable Toilet Tissue | 100% Compostable,7.94,17024.0,4.5,B0874VFF2F,https://www.amazon.co.uk/Cheeky-Panda-Plastic-Free-Sustainable/dp/B0874VFF2F/ref=zg_bs_g_grocery_d_sccl_44/522-6360175-4966542?psc=1,Grocery,co.uk,8000.0,Grocery,9.742438131017714,2.0719132752590443,8.987196820661973,11-50
52,"Nicky Soft Touch Toilet Tissue - 32 Rolls of Extra Gentle White Toilet Paper, 190 Sheets per Roll, 2-ply, Soft Tissue, Modern Embossing, Easy Opening, 100% FSC Certified Paper",11.43,6290.0,4.3,B08KFG2JDY,https://www.amazon.co.uk/Nicky-Soft-Touch-Toilet-Tissue/dp/B08KFG2JDY/ref=zg_bs_g_grocery_d_sccl_2/522-6360175-4966542?psc=1,Grocery,co.uk,20000.0,Grocery,8.74687531957003,2.4362414778067194,9.903487552536127,51-100
81,"Kleenex Balsam Pocket Tissues, 8 Pocket Packs of Travel Tissues, Balmcare to Protect and Soothe Your Nose for Cold & Flu",1.67,2087.0,4.8,B0151HY1UQ,https://www.amazon.co.uk/Kleenex-Balsam-Tissues-Pocket-Packs/dp/B0151HY1UQ/ref=zg_bs_g_grocery_d_sccl_81/522-6360175-4966542?psc=1,Grocery,co.uk,10000.0,Grocery,7.643961949002529,0.5128236264286637,9.210340371976184,51-100
92,Spontex 4 Washups Non Scratch Sponge Scourers,1.13,6298.0,4.7,B014DDCD5Y,https://www.amazon.co.uk/Spontex-Washups-Scratch-Sponge-Scourers/dp/B014DDCD5Y/ref=zg_bs_g_grocery_d_sccl_92/522-6360175-4966542?psc=1,Grocery,co.uk,4000.0,Grocery,8.74814616962193,0.12221763272424911,8.294049640102028,51-100
1,"PURIVITA Universal Descaler Coffee Machine [500ML] – Descaling Machine Cleaning – Descaling Liquid for Delonghi, Nespresso, Dolce Gusto, Lazzata & More Models",5.99,21775.0,4.5,B0C4FHBPRT,https://www.amazon.it/-/en/PURIVITA-Universal-Descaler-Coffee-Machine/dp/B0C4FHBPRT/ref=zg_bs_g_kitchen_d_sccl_1/525-2067163-0910311?psc=1,kitchen,it,8000.0,Kitchen,9.988563724891247,1.7900914121273581,8.987196820661973,Top 10
2,"Philips Lint Lever - Removes Lint from All Fabrics, Fast Blade 8800 RPM, Large Shaving Area, 3 Hole Mesh, Removable Container (GC026/00)",13.99,148759.0,4.5,B00E3862DE,https://www.amazon.it/Philips-Lint-Lever-Removable-Container/dp/B00E3862DE/ref=zg_bs_g_kitchen_d_sccl_2/525-2067163-0910311?psc=1,kitchen,it,4000.0,Kitchen,11.910089548039007,2.63834278867739,8.294049640102028,Top 10
3,"Nespresso Inissia EN80.B Espresso Coffee Maker, Black",70.96,47296.0,4.4,B00G5YOVZA,https://www.amazon.it/-/en/Nespresso-Inissia-EN80-B-Espresso-Coffee/dp/B00G5YOVZA/ref=zg_bs_g_kitchen_d_sccl_3/525-2067163-0910311?psc=1,kitchen,it,5000.0,Kitchen,10.76420214752143,4.262116338001324,8.517193191416238,Top 10
4,Amazon Basics Water Filters - Pack of 12 - Suitable and Compatible with all BRITA Jugs Including PerfectFit and Amazon Basic Jugs,32.99,14955.0,4.5,B084H8YHW8,https://www.amazon.it/-/en/Amazon-Basics-Water-Filters-Compatible/dp/B084H8YHW8/ref=zg_bs_g_kitchen_d_sccl_4/525-2067163-0910311?psc=1,kitchen,it,2000.0,Kitchen,9.612867836097005,3.49620448524049,7.600902459542082,Top 10
5,"Amazon Basics Vacuum Bags with Hand Pump, Zipper, Large, Pack of 5, Clear",10.39,145021.0,4.5,B07RSCPH4N,https://www.amazon.it/-/en/Amazon-Basics-Vacuum-Zipper-Large/dp/B07RSCPH4N/ref=zg_bs_g_kitchen_d_sccl_5/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen,11.8846407340317,2.340843805111136,6.907755278982137,Top 10
6,"Utopia Bedding Waterproof Double Mattress Protector 160 x 200 x 30 cm, OEKO-TEX Certified, Mattress Protector, Breathable, Washable, Fitted Style All Around Elastic",17.99,96222.0,4.5,B077SWXDS5,https://www.amazon.it/-/en/Utopia-Bedding-Waterproof-Protector-Breathable/dp/B077SWXDS5/ref=zg_bs_g_kitchen_d_sccl_6/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen,11.474423693316561,2.8898160479624417,6.907755278982137,Top 10
7,"Lagostina Gustosa Rectangular Roasting Dish in Non-Stick Steel for Oven, Black, 42 x 29 x 4 cm",8.99,1766.0,4.6,B08XZB7TFD,https://www.amazon.it/-/en/Lagostina-Gustosa-Rectangular-Roasting-Non-Stick/dp/B08XZB7TFD/ref=zg_bs_g_kitchen_d_sccl_7/525-2067163-0910311?psc=1,kitchen,it,100.0,Kitchen,7.4770384723196965,2.196112848483529,4.605170185988092,Top 10
8,"Super Sparrow Insulated Water Bottle, Stainless Steel Thermal Bottle – 350 ml, 500 ml, 750 ml, 1L, 1.2 L – BPA Free, Children's Water Bottle for School, Sport, Camping, Yoga, Gym, Cycling",13.25,6031.0,4.6,B0B15HGXD9,https://www.amazon.it/-/en/Super-Sparrow-Thermos-Ultralight-Stainless/dp/B0B15HGXD9/ref=zg_bs_g_kitchen_d_sccl_8/525-2067163-0910311?psc=1,kitchen,it,100.0,Kitchen,8.704833909687792,2.583997552432231,4.605170185988092,Top 10
9,"Levesolls 2-in-1 Neck Pillow - Memory Foam Pillow for Lateral Dorm, Supine and Ergonomic Support, with Removable and Washable Cover, 61 x 41 x 12/13 cm",28.49,459.0,4.4,B0FD3JLTQC,https://www.amazon.it/-/en/Levesolls-Neck-Pillow-Ergonomic-Removable/dp/B0FD3JLTQC/ref=zg_bs_g_kitchen_d_sccl_9/525-2067163-0910311?psc=1,kitchen,it,2000.0,Kitchen,6.131226489483141,3.3495531485098167,7.600902459542082,Top 10
10,"De'Longhi EcoDecalk DLSC500 Descaler 5 Dose Descaling Machine Maintenance Accessory for Coffee Machine, Ingredients of Plant Origin, Bottle with 5 Doses, 500 ml",12.9,118295.0,4.7,B008YETL18,https://www.amazon.it/-/en/DeLonghi-EcoDecalk-DLSC500-Maintenance-Ingredients/dp/B008YETL18/ref=zg_bs_g_kitchen_d_sccl_10/525-2067163-0910311?psc=1,kitchen,it,3000.0,Kitchen,11.680945237053324,2.5572273113676265,8.006367567650246,Top 10
11,"edihome, Paper Oven for Air Fryer, BPA Free, Disposable, Oven-Safe, 5 to 8 Litres (Square, 20-24 cm)",8.99,6979.0,4.6,B0D3VCV459,https://www.amazon.it/-/en/edihome-Disposable-Oven-Safe-Litres-Square/dp/B0D3VCV459/ref=zg_bs_g_kitchen_d_sccl_11/525-2067163-0910311?psc=1,kitchen,it,3000.0,Kitchen,8.850804195756417,2.196112848483529,8.006367567650246,11-50
12,"Bialetti Moka Express Coffee Maker 2 Cups, Anti-Scald Handle, Not Suitable for Induction, (90 ml), Aluminium",18.52,103604.0,4.6,B0019M4H16,https://www.amazon.it/-/en/Bialetti-Anti-Scald-Suitable-Induction-Aluminium/dp/B0019M4H16/ref=zg_bs_g_kitchen_d_sccl_12/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen,11.548340870191183,2.918851229218033,6.907755278982137,11-50
13,"Cecotec ProClean 3030 Microwave, 20 Litre, 700 W, Ready2Clean Coating, 6 Working Levels, 30 min Timer, Defrost Mode, Black",51.0,30791.0,4.3,B07JZ5V5LG,https://www.amazon.it/-/en/Cecotec-ProClean-Microwave-Ready2Clean-Coating/dp/B07JZ5V5LG/ref=zg_bs_g_kitchen_d_sccl_13/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen,10.335010194963582,3.9318256327243257,6.907755278982137,11-50
14,"Swiffer Dust Catch Cloths, 216 Dry Microfibre Cloths, Dust and Dirt Capture, Great for All Types of Floors and Animal Hair, Jig Size",29.99,1337.0,4.8,B0DWNFPTB6,https://www.amazon.it/-/en/Swiffer-Cloths-Microfibre-Capture-Floors/dp/B0DWNFPTB6/ref=zg_bs_g_kitchen_d_sccl_14/525-2067163-0910311?psc=1,kitchen,it,200.0,Kitchen,7.198931240688173,3.4008639927609177,5.298317366548036,11-50
15,"Girmi SR02 Electric Citrus Juicer, 25 W, Double Rotation, 700cc Capacity, Double Squeeze Cup Small and Large, Red/White",9.9,3949.0,4.5,B01N9WCT2J,https://www.amazon.it/-/en/Girmi-SR02-Electric-Rotation-Capacity/dp/B01N9WCT2J/ref=zg_bs_g_kitchen_d_sccl_15/525-2067163-0910311?psc=1,kitchen,it,3000.0,Kitchen,8.281470857895167,2.2925347571405443,8.006367567650246,11-50
16,"PORTENTUM Air Fryer Oven Paper 100 Square Units 20-24cm Fits 5-8L Models BPA Free, FDA and LFGB Certified",8.49,18280.0,4.6,B0C7SBTGYZ,https://www.amazon.it/-/en/PORTENTUM-Square-20-24cm-Models-Certified/dp/B0C7SBTGYZ/ref=zg_bs_g_kitchen_d_sccl_16/525-2067163-0910311?psc=1,kitchen,it,2000.0,Kitchen,9.813617548107086,2.138889000323256,7.600902459542082,11-50
17,"Utopia Bedding Waterproof Double Mattress Protector 160 x 200 x 30 cm, OEKO-TEX Certified, Mattress Protector, Breathable, Washable, Fitted Style All Around Elastic",19.99,66790.0,4.5,B07PGJGBKQ,https://www.amazon.it/-/en/Utopia-Bedding-Waterproof-Protector-Breathable/dp/B07PGJGBKQ/ref=zg_bs_g_kitchen_d_sccl_17/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen,11.10932361990884,2.995232148512309,6.907755278982137,11-50
18,"De'Longhi DLSC002 Water Softener Filter for Automatic Coffee Machines, Replacement Filter Coffee Machine from the Ecam Series, Useful and Easy to Install in the Water Tank, Made in Italy",7.84,55644.0,4.7,B00CXQ9GQ8,https://www.amazon.it/-/en/DeLonghi-DLSC002-Softener-Automatic-Replacement/dp/B00CXQ9GQ8/ref=zg_bs_g_kitchen_d_sccl_18/525-2067163-0910311?psc=1,kitchen,it,2000.0,Kitchen,10.926747505407526,2.0592388343623163,7.600902459542082,11-50
19,"Utopia Bedding - 4-Piece Double Bed Sheet Set 180 x 200 cm - Brushed Microfibre Polyester - Oeko-Tex Certified - Fitted Sheet, Flat Sheet and 2 Pillowcases 50 x 75 cm, Grey",23.99,284964.0,4.4,B07J4H3MBJ,https://www.amazon.it/-/en/Utopia-Bedding-Microfibre-Polyester-Pillowcases/dp/B07J4H3MBJ/ref=zg_bs_g_kitchen_d_sccl_19/525-2067163-0910311?psc=1,kitchen,it,400.0,Kitchen,12.560121644691845,3.177637076851603,5.991464547107982,11-50
20,Swiffer Duster Spare Parts for Dust Collector 24 Pieces for Dust Capturing and Trapping,29.99,3428.0,4.8,B0BJVTCDPR,https://www.amazon.it/-/en/Swiffer-Duster-Collector-Capturing-Trapping/dp/B0BJVTCDPR/ref=zg_bs_g_kitchen_d_sccl_20/525-2067163-0910311?psc=1,kitchen,it,400.0,Kitchen,8.14002395246292,3.4008639927609177,5.991464547107982,11-50
21,"Tesori d'Oriente - Hammam Diffuser, Air Freshener with Sticks, with Essential Oils with Notes of Jasmine and Orange Flower, Home Air Freshener, 200 ml",5.69,3656.0,4.3,B084VQV793,https://www.amazon.it/-/en/Tesori-dOriente-Diffuser-Freshener-Essential/dp/B084VQV793/ref=zg_bs_g_kitchen_d_sccl_21/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen,8.204398418149381,1.7387102481382397,6.907755278982137,11-50
22,Single Waterproof Mattress Protector 90 x 190 cm White Cotton and Microfibre Fitted Sheet for Bed Protector Mattress Saver Breathable Hypoallergenic Machine Washable,13.99,16697.0,4.4,B0C5N3KPHC,https://www.amazon.it/-/en/Waterproof-Protector-Microfibre-Breathable-Hypoallergenic/dp/B0C5N3KPHC/ref=zg_bs_g_kitchen_d_sccl_22/525-2067163-0910311?psc=1,kitchen,it,400.0,Kitchen,9.723044230753946,2.63834278867739,5.991464547107982,11-50
23,"SWEET VIEW Oil Sprayer and Oil Dispenser 470ml Light Resistant Glass for Kitchen, Air Fryer, Kitchen, Salad and BBQ",11.99,5557.0,4.6,B0F2DJV6SZ,https://www.amazon.it/-/en/SWEET-VIEW-Sprayer-Dispenser-Resistant/dp/B0F2DJV6SZ/ref=zg_bs_g_kitchen_d_sccl_23/525-2067163-0910311?psc=1,kitchen,it,2000.0,Kitchen,8.62299361030245,2.4840729690394228,7.600902459542082,11-50
24,"HOMCA Orthopaedic Pillow, 2 in 1 Ergonomic Memory Foam Pillow for Sleeping, Neck Support Pillow with Removable and Washable Cover, 60 x 40 x 12/14 cm",51.99,12806.0,4.3,B0BYTZ4YS7,https://www.amazon.it/-/en/HOMCA-Orthopaedic-Ergonomic-Sleeping-Removable/dp/B0BYTZ4YS7/ref=zg_bs_g_kitchen_d_sccl_24/525-2067163-0910311?psc=1,kitchen,it,2000.0,Kitchen,9.457747175426071,3.9510513923956245,7.600902459542082,11-50
25,"Lagostina Cucina Mediterranea Frying Pan Diameter 20 cm for Induction, Non-Stick Aluminium, with Thermo-Signal Cooking Indicator, Red",13.99,2990.0,4.3,B08DG6RN5W,https://www.amazon.it/-/en/Lagostina-Mediterranea-Induction-Non-Stick-Thermo-Signal/dp/B08DG6RN5W/ref=zg_bs_g_kitchen_d_sccl_25/525-2067163-0910311?psc=1,kitchen,it,300.0,Kitchen,8.003363058629947,2.63834278867739,5.703782474656201,11-50
26,"NESCAFÉ DOLCE GUSTO KRUPS Piccolo XS Espresso Coffee Machine and Other Capsule Drinks, Manual, Grey and Black",48.99,7471.0,4.5,B08HSJY2JT,https://www.amazon.it/-/en/NESCAF%C3%89-KRUPS-Piccolo-Espresso-Machine/dp/B08HSJY2JT/ref=zg_bs_g_kitchen_d_sccl_26/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen,8.918917979908679,3.8916161956504833,6.907755278982137,11-50
27,"DREAME L40 Ultra AE Robot Vacuum Cleaner, Suction 19,000 Pa, Self-Cleaning of Moci with Hot Water at 75 °C, Various Brushes and Flexible Moci, Automatic Emptying",484.03,5965.0,4.6,B0F53MJY8T,https://www.amazon.it/-/en/L40-Ultra-AE-Self-Cleaning-Automatic/dp/B0F53MJY8T/ref=zg_bs_g_kitchen_d_sccl_27/525-2067163-0910311?psc=1,kitchen,it,100.0,Kitchen,8.693831965074693,6.18214688826681,4.605170185988092,11-50
28,"Baldiflex RelaxOne 20 Memory Mattress, 20 cm, Double 160 x 190 cm, Orthopaedic and Ergonomic, Hypoallergenic and Antibacterial, 100% Made in Italy",119.99,504.0,4.4,B0FDL57836,https://www.amazon.it/-/en/Baldiflex-RelaxOne-Orthopaedic-Hypoallergenic-Antibacterial/dp/B0FDL57836/ref=zg_bs_g_kitchen_d_sccl_28/525-2067163-0910311?psc=1,kitchen,it,600.0,Kitchen,6.22455842927536,4.787408405976297,6.396929655216146,11-50
30,"Felce Azzurra - Classic Long Lasting Spray Air Freshener, Waterless Air Freshener with Instant Intense Fragrance, Home Zero Halo Air Freshener, 250 ml",1.97,1868.0,4.6,B006JY7AXQ,https://www.amazon.it/-/en/Felce-Azzurra-Freshener-Waterless-Fragrance/dp/B006JY7AXQ/ref=zg_bs_g_kitchen_d_sccl_30/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen,7.533158807455563,0.6780335427498971,6.907755278982137,11-50
31,LAICA Bi-Flux Water Filter – Preserves Mineral Salts Useful to the Body and Reduces Chlorine and Limescale – 6 Months of Good and Filtered Water (6 Filters x 150L) – Made in Italy,22.51,18990.0,4.7,B009DIOBZ0,https://www.amazon.it/-/en/LAICA-Bi-Flux-Water-Filter-Preserves/dp/B009DIOBZ0/ref=zg_bs_g_kitchen_d_sccl_31/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen,9.851720461714246,3.113959654918641,6.907755278982137,11-50
32,"BRITA ON TAP V-MF Tap Water Filter (600L) - Reduces Chlorine, PFAS, 99.99% of Bacteria, Microparticles and Metals - For Good and Safe Drinking Water",23.92,9837.0,4.7,B07W42FDZ1,https://www.amazon.it/-/en/BRITA-V-MF-Water-Filter-600L/dp/B07W42FDZ1/ref=zg_bs_g_kitchen_d_sccl_32/525-2067163-0910311?psc=1,kitchen,it,2000.0,Kitchen,9.194007717355285,3.1747149290824312,7.600902459542082,11-50
33,"Savings Kit 12 Kobold VK140 Bags with 12 Pack Air Fresheners, 2 Motor Grid Filters, Compatible Replacement for Kobold VK140 | All-In-One Solution for Home Always Clean and Tidy",15.78,6825.0,4.5,B07FKTLKLD,https://www.amazon.it/-/en/Savings-Fresheners-Compatible-Replacement-Solution/dp/B07FKTLKLD/ref=zg_bs_g_kitchen_d_sccl_33/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen,8.828494129466652,2.7587433154177283,6.907755278982137,11-50
34,Digital Kitchen Scale HK 105 High Precision Stainless Steel Waterproof 5kg Capacity LCD Screen Batteries Included Tare Function Downloadable Recipe Book,7.49,3856.0,4.4,B08DY3TNJG,https://www.amazon.it/-/en/Precision-Stainless-Waterproof-Batteries-Downloadable/dp/B08DY3TNJG/ref=zg_bs_g_kitchen_d_sccl_34/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen,8.257644958208228,2.0135687975291283,6.907755278982137,11-50
35,"OSAMA - Extra Strong Glue Stick, 2 Pieces + 1 Free, 20 g - Glue Stick Set Ideal for School Stationery, Office and University - Slides on Paper, Cardboard and Photos without Clumps, Suitable for",2.99,7884.0,4.3,B07VMN5ZYL,https://www.amazon.it/-/en/OSAMA-Stationery-University-Cardboard-Suitable/dp/B07VMN5ZYL/ref=zg_bs_g_kitchen_d_sccl_35/525-2067163-0910311?psc=1,kitchen,it,800.0,Kitchen,8.972717499397138,1.095273387402595,6.684611727667927,11-50
36,"Imetec ZeroCalc Z1 2500 - Steam Iron - Anti-Limescale Technology - Stainless Steel Plate - 2200 Watt, Steam Boost 120 g - Energy Saving Technology, Calc Clean Function",21.9,17480.0,4.2,B07CKY9SNZ,https://www.amazon.it/-/en/Imetec-ZeroCalc-2500-Anti-Limescale-Technology/dp/B07CKY9SNZ/ref=zg_bs_g_kitchen_d_sccl_36/525-2067163-0910311?psc=1,kitchen,it,1000.0,Kitchen,9.768869855811184,3.086486636822455,6.907755278982137,11-50
37,Sonello Double Layer Roller Blind Day and Night without Drilling 50 cm x 130 cm White Easy Clip Fastening No Drilling Zebra Roller Blind for Window or Door Sun Protection,22.85,37709.0,4.5,B07H3ZKGM4,https://www.amazon.it/-/en/Sonello-without-Drilling-Fastening-Protection/dp/B07H3ZKGM4/ref=zg_bs_g_kitchen_d_sccl_37/525-2067163-0910311?psc=1,kitchen,it,50.0,Kitchen,10.537680590252403,3.128951117340214,3.912023005428146,11-50
