,rank,title,price,reviews_count,rating,asin,url,category_path,market_place,unit_sold,category_name
4465,2,no title,7.99,2110.0,4.7,B0D9W7T61T,https://www.amazon.fr/-/en/Morotty-G4-Halogen-Bulbs-Dimmable/dp/B0D9W7T61T/ref=zg_bs_g_lighting_d_sccl_2/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4466,3,no title,15.01,30499.0,4.6,B01KHILJ5O,https://www.amazon.fr/-/en/Philips-Classic-Kelvin-Lumens-Reflector/dp/B01KHILJ5O/ref=zg_bs_g_lighting_d_sccl_3/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4467,4,"FOMYHEARD Dimmable Touch Bedside Lamp, 4 Modes & 256 Colors RGB Changing LED Night Light Kids Night Light, USB Rechargeable Nursing Lamp, Wireless Table Lamp for Bedroom",16.99,4788.0,4.5,B0DQL5PN3C,https://www.amazon.fr/-/en/FOMYHEARD-Dimmable-Changing-Rechargeable-Wireless/dp/B0DQL5PN3C/ref=zg_bs_g_lighting_d_sccl_4/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4468,5,"Bosch H7 Plus 50 Halogen Headlight Bulbs, 12 V 55 W, 50% Longer Beam - PX26d Base - 1 Replacement Bulb",4.9,289.0,4.7,B002B552SM,https://www.amazon.fr/-/en/Bosch-Halogen-Headlight-Bulbs-Longer/dp/B002B552SM/ref=zg_bs_g_lighting_d_sccl_5/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4469,6,"Gritin Super Bright LED Cabinet Light, 26 cm, 3 Colours & 5 Brightness, 4 Modes, Motion Sensor, Rechargeable Long Lasting, Easy Installation Magnetic Cabinet Lamp-2 Pack",19.99,14517.0,4.7,B0F1C56SR1,https://www.amazon.fr/-/en/Gritin-Brightness-Rechargeable-Installation-Magnetic/dp/B0F1C56SR1/ref=zg_bs_g_lighting_d_sccl_6/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4470,7,lizia - Reading light/reading lamp - White - Made in France - Discrete light - Medal invention at the Lépine Competition,25.95,414.0,3.9,B0CTRZD74R,https://www.amazon.fr/-/en/lizia-Reading-Discrete-invention-Competition/dp/B0CTRZD74R/ref=zg_bs_g_lighting_d_sccl_7/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4471,8,"Gritin 19 LED Reading Light, Clip Rechargeable Reading Light, Eye Protection, Stepless Dimming & 3 Colours (Amber/White/Mix), 360° Flexible Neck, Long Lasting, Portable for Reading in Bed",14.99,34507.0,4.8,B0C3BC4QG2,https://www.amazon.fr/-/en/Gritin-Rechargeable-Protection-Stepless-Flexible/dp/B0C3BC4QG2/ref=zg_bs_g_lighting_d_sccl_8/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4472,9,no title,7.99,25949.0,4.3,B08GDC99PX,https://www.amazon.fr/-/en/Tapo-Multi-Colour-2500K-6500K-Compatible-L530E/dp/B08GDC99PX/ref=zg_bs_g_lighting_d_sccl_9/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4473,10,no title,5.99,4230.0,4.4,B0CPM8C3X9,https://www.amazon.fr/-/en/GRIFEMA-GD101-1-Childrens-Brightness-Adjustment/dp/B0CPM8C3X9/ref=zg_bs_g_lighting_d_sccl_10/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4474,11,no title,10.82,5872.0,4.1,B0CG19C76F,https://www.amazon.fr/-/en/Flexible-Decoration-Bluetooth-Control-Bedroom/dp/B0CG19C76F/ref=zg_bs_g_lighting_d_sccl_11/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4475,12,no title,15.99,13285.0,4.5,B0BBMK7RCF,https://www.amazon.fr/-/en/iZELL-Adapter-Lighting-Brightness-Flexible/dp/B0BBMK7RCF/ref=zg_bs_g_lighting_d_sccl_12/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4476,13,"Gritin 19 LED Reading Light, Rechargeable Clip Reading Light, Eye Protection, 5 Brightness & 3 Colours (Amber/White/Mixed), 360° Flexible Neck, Long Lasting, Lightweight & Portable for Reading in Bed",13.29,16342.0,4.8,B0CBPL4RKH,https://www.amazon.fr/-/en/Gritin-Rechargeable-Protection-Brightness-Lightweight/dp/B0CBPL4RKH/ref=zg_bs_g_lighting_d_sccl_13/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4477,14,no title,28.99,5507.0,4.7,B0BNDC7BPV,https://www.amazon.fr/-/en/GY-Equivalent-Neutral-Efficiency-Non-Dimmable/dp/B0BNDC7BPV/ref=zg_bs_g_lighting_d_sccl_14/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4478,15,no title,8.23,29096.0,4.6,B06Y3K5PYH,https://www.amazon.fr/-/en/Amazon-Basics-E27-Equivalent-Non-Dimmable/dp/B06Y3K5PYH/ref=zg_bs_g_lighting_d_sccl_15/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4479,16,no title,9.99,5609.0,4.5,B0CR5FD97N,https://www.amazon.fr/-/en/LQWELL%C2%AE-Ceiling-Waterproof-Corridor-Basement/dp/B0CR5FD97N/ref=zg_bs_g_lighting_d_sccl_16/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4480,17,no title,13.99,1690.0,4.4,B0DTJZR39G,https://www.amazon.fr/-/en/Adjustable-Brightness-Hallways-Bedrooms-Bathrooms/dp/B0DTJZR39G/ref=zg_bs_g_lighting_d_sccl_17/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4481,18,no title,19.99,1676.0,4.5,B0D92CLCHF,https://www.amazon.fr/-/en/efficient-efficiency-Advantage-replaces-incandescent/dp/B0D92CLCHF/ref=zg_bs_g_lighting_d_sccl_18/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4482,19,Rechargeable LED Kitchen Ruler Light: Wireless Motion Detector Light Indoor Under Cabinet Cupboard Lighting Bar Lighting Special Indoor USB Battery Cabinet Light Sensor,12.34,5635.0,4.4,B0D9PVTQW1,https://www.amazon.fr/-/en/Rechargeable-LED-Kitchen-Ruler-Light/dp/B0D9PVTQW1/ref=zg_bs_g_lighting_d_sccl_19/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4483,20,no title,19.99,10416.0,4.3,B0BMQ7N122,https://www.amazon.fr/-/en/Peasur-Wireless-Waterproof-Spotlight-Decoration/dp/B0BMQ7N122/ref=zg_bs_g_lighting_d_sccl_20/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4484,21,no title,11.99,6835.0,4.6,B08CBYTR83,https://www.amazon.fr/-/en/DiCUNO-Halogen-Equivalent-Non-Dimmable-Standard/dp/B08CBYTR83/ref=zg_bs_g_lighting_d_sccl_21/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4485,22,no title,7.49,3583.0,4.6,B08C5JCY67,https://www.amazon.fr/-/en/OSRAM-LED-White-Efficiency-Equivalent/dp/B08C5JCY67/ref=zg_bs_g_lighting_d_sccl_22/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4486,23,no title,11.99,2272.0,4.5,B0C8RSF66J,https://www.amazon.fr/-/en/GY-Equivalent-Efficiency-Frosted-Non-Dimmable/dp/B0C8RSF66J/ref=zg_bs_g_lighting_d_sccl_23/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4487,24,"Glocusent Rechargeable Neck Reading Light, Folding Arm Bed Reading Light, 6 Brightness Levels, 3 Colors, Long Lasting, Perfect for Reading, Knitting",24.35,135659.0,4.7,B07WNRN9WQ,https://www.amazon.fr/-/en/Glocusent-Rechargeable-Reading-Brightness-Knitting/dp/B07WNRN9WQ/ref=zg_bs_g_lighting_d_sccl_24/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4488,25,"Auxmir Bedside Lamp, Night Breastfeeding Night Light, Touch Baby Night Light with 13 RGB Colours, 2500 mAh USB Rechargeable, Wireless Remote Control Bedside Lamp for Bedroom, Living Room, Camping",16.14,25907.0,4.4,B083DC9J5M,https://www.amazon.fr/-/en/Auxmir-Bedside-Breastfeeding-Rechargeable-Wireless/dp/B083DC9J5M/ref=zg_bs_g_lighting_d_sccl_25/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4489,26,no title,15.99,6568.0,4.1,B0CFZYJ3XH,https://www.amazon.fr/-/en/controlled-Bluetooth-synchronize-headband-decoration/dp/B0CFZYJ3XH/ref=zg_bs_g_lighting_d_sccl_26/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4490,27,"Lampe LED Lampe Rechargeable Lampe de Table sans Fil, 3600mAH +9 Luminosité Lampe LED Rechargeable & Pliable, Lampe de Chevet sans Fil, Lampe de Bureau LED, Lampe Bureau LED, Lampe de Bureau Sans Fil",23.99,8809.0,4.5,B09L78T81M,https://www.amazon.fr/-/en/Rechargeable-3600mAH-Luminosit%C3%A9-Pliable-Chevet/dp/B09L78T81M/ref=zg_bs_g_lighting_d_sccl_27/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4491,28,no title,19.95,4377.0,4.3,B0C6FGWWL8,https://www.amazon.fr/-/en/Pxwaxpy-Outdoor-Motion-Waterproof-Spotlight/dp/B0C6FGWWL8/ref=zg_bs_g_lighting_d_sccl_28/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4492,29,"Auxmir Bedside Lamp, LED Night Light with 256 RGB Colors, Wireless Atmosphere Lamp with Timer, Touch Night Breastfeeding Night Light, 3000 mAh USB Rechargeable for Children's Room, Living Room",17.99,6601.0,4.4,B08DR3F17Q,https://www.amazon.fr/-/en/Auxmir-Atmosphere-Breastfeeding-Rechargeable-Childrens/dp/B08DR3F17Q/ref=zg_bs_g_lighting_d_sccl_29/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4493,30,"5M COB LED Strip, 4000K Natural White LED Strip, 24V Dimmable LED Strip, CRI92 Width, 8mm with Remote Control and Power Supply for Home Kitchen Mirror Decoration",29.99,1532.0,4.4,B0CTH37675,https://www.amazon.fr/-/en/Natural-Dimmable-Control-Kitchen-Decoration/dp/B0CTH37675/ref=zg_bs_g_lighting_d_sccl_30/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4494,31,no title,49.55,773.0,4.5,B0F6Y84SFH,https://www.amazon.fr/-/en/HOMEOW-Extra-Recessed-Spotlights-Spotlight/dp/B0F6Y84SFH/ref=zg_bs_g_lighting_d_sccl_31/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4495,32,"HIONXMGA Rechargeable Reading Light, Reading Lamp in Bed, 3 Warm Colours and Dimming, Compact and Durable, Gift for Children's Readers, Black",7.99,5880.0,4.4,B0C33TNWBN,https://www.amazon.fr/-/en/HIONXMGA-Rechargeable-Reading-Colours-Childrens/dp/B0C33TNWBN/ref=zg_bs_g_lighting_d_sccl_32/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4496,33,"KISUFU LED Strip COB 220 V, IP65 Waterproof Flexible Neon LED Strip 288 LEDs/M Strip for DIY Bedroom, Kitchen, Outdoor, Home Decoration, Warm White, 2 m",14.99,452.0,4.1,B0CSPBQ5C3,https://www.amazon.fr/-/en/KISUFU-Waterproof-Flexible-Bedroom-Decoration/dp/B0CSPBQ5C3/ref=zg_bs_g_lighting_d_sccl_33/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4497,34,no title,52.69,1395.0,4.3,B0D1CJ8MBW,https://www.amazon.fr/-/en/HOMEOW-Ceiling-Spotlights-Adjustable-Non-Dimmable/dp/B0D1CJ8MBW/ref=zg_bs_g_lighting_d_sccl_34/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4498,35,no title,11.99,6220.0,4.5,B0B7BDVGK5,https://www.amazon.fr/-/en/V-TAC-Equivalent-A60-806-Lumen-White/dp/B0B7BDVGK5/ref=zg_bs_g_lighting_d_sccl_35/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4499,36,"Baby Star Sky Projector Night Light, 15 Movies Children's Night Light, Musical and Bright, 360° Rotation Remote Controlled Mini Projector Sky Star, Kawaii Bedroom Decoration, Baby Gift Girl Gift",28.87,21158.0,4.3,B08BYLMK7C,https://www.amazon.fr/-/en/Projector-Childrens-Rotation-Controlled-Decoration/dp/B08BYLMK7C/ref=zg_bs_g_lighting_d_sccl_36/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4500,37,"Gritin Rechargeable Reading Lamp, Bed Clip Reading Light, 3 Colours Eye Protection & 5 Adjustable Brightnesses, Compact and Durable, Gifts for Book Readers",9.99,4112.0,4.8,B0DK3CBP48,https://www.amazon.fr/-/en/Gritin-Rechargeable-Protection-Adjustable-Brightnesses/dp/B0DK3CBP48/ref=zg_bs_g_lighting_d_sccl_37/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4501,38,no title,15.99,12468.0,4.3,B08QRQQ53T,https://www.amazon.fr/-/en/Tapo-Multi-Colour-2500K-6500K-Compatible-L530E/dp/B08QRQQ53T/ref=zg_bs_g_lighting_d_sccl_38/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4502,39,"Bosch Professional 32-Piece Extra Hard Screwdriver Bit Sets (PH, PZ, T, TH, S, HEX-Bit, Accessories for Drills and Screwdrivers)",9.9,26179.0,4.7,B00IM7BIY0,https://www.amazon.fr/-/en/Bosch-Professional-Screwdriver-Accessories-Screwdrivers/dp/B00IM7BIY0/ref=zg_bs_g_lighting_d_sccl_39/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4503,40,no title,13.03,3627.0,4.5,B09VL7K3RY,https://www.amazon.fr/-/en/Caldarax-Halogen-Reflector-Dimmable-Spotlight/dp/B09VL7K3RY/ref=zg_bs_g_lighting_d_sccl_40/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4504,41,no title,11.99,5281.0,4.6,B08K7D8K3F,https://www.amazon.fr/-/en/EACLL-Equivalent-Flicker-Free-Spotlight-Non-Dimmable/dp/B08K7D8K3F/ref=zg_bs_g_lighting_d_sccl_41/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4505,42,no title,11.39,5620.0,4.6,B0722JMW6T,https://www.amazon.fr/-/en/Amazon-Basics-E14-Equivalent-Non-Dimmable/dp/B0722JMW6T/ref=zg_bs_g_lighting_d_sccl_42/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4506,43,"PRSTENLY Granny gift, grandmother's day gift, table lamp, gifts for grandma, birthday, Mother's Day, Valentine's Day, grandma Christmas gifts",19.99,103.0,4.0,B0DPMJPNTG,https://www.amazon.fr/-/en/PRSTENLY-grandmothers-birthday-Valentines-Christmas/dp/B0DPMJPNTG/ref=zg_bs_g_lighting_d_sccl_43/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4507,44,"Briloner - Adjustable wall lamp for indoor use, GU10 socket, max. 9 W, reading light, living room lamp, wall lamp, kitchen lamp, hallway lamp, wall lamp, black",8.95,988.0,4.5,B0D6NDRY7J,https://www.amazon.fr/-/en/Briloner-Adjustable-reading-kitchen-hallway/dp/B0D6NDRY7J/ref=zg_bs_g_lighting_d_sccl_44/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4508,45,"AUVON 2 Pack Night Lights with Motion Sensor and Twilight Sensor, Warm White LED Light, 1-50lm, Adjustable Brightness for Hallway, Stairs, Bedroom",17.99,3150.0,4.6,B0C3M5MS3N,https://www.amazon.fr/-/en/AUVON-Twilight-Adjustable-Brightness-Hallway/dp/B0C3M5MS3N/ref=zg_bs_g_lighting_d_sccl_45/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4509,46,Vision Fitted Sheet – 100% Cotton Double (140 x 190 cm) – Navy Blue | Elasticated Corners | Tight Weave | Fits Mattresses up to 25 cm | Comfortable | Machine Washable | Oeko-Tex Certified,15.99,21195.0,4.4,B01C6UHD4W,https://www.amazon.fr/-/en/Vision-Fitted-Sheet-Elasticated-Comfortable/dp/B01C6UHD4W/ref=zg_bs_g_lighting_d_sccl_46/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4510,51,"FIFlying Outdoor Solar String Lights, 17.1 m/56.1 Ft Solar String Lights with 24+1 G40 Bulbs, 8 Modes Waterproof IP44 Outdoor String for Garden, Terrace, Christmas, Wedding, Party",27.99,1150.0,4.4,B0DTHS1PG8,https://www.amazon.fr/-/en/FIFlying-Outdoor-Waterproof-Terrace-Christmas/dp/B0DTHS1PG8/ref=zg_bs_g_lighting_d_sccl_1/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4511,52,no title,8.4,11419.0,4.6,B06Y3C525D,https://www.amazon.fr/-/en/Amazon-Basics-E27-Equivalent-Non-Dimmable/dp/B06Y3C525D/ref=zg_bs_g_lighting_d_sccl_2/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4512,53,no title,19.99,1202.0,4.6,B0CSJC91Q4,https://www.amazon.fr/-/en/sailsco-Class-Spotlight-Equivalent-Non-Dimmable/dp/B0CSJC91Q4/ref=zg_bs_g_lighting_d_sccl_3/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4513,54,no title,18.9,1439.0,4.5,B0C5J2VY5P,https://www.amazon.fr/-/en/LOUHH-Control-Christmas-Childrens-Decoration/dp/B0C5J2VY5P/ref=zg_bs_g_lighting_d_sccl_4/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4514,55,no title,14.99,4933.0,4.3,B0C49QD5ML,https://www.amazon.fr/-/en/Tomosu-Dimmable-Landscape-Lighting-Security/dp/B0C49QD5ML/ref=zg_bs_g_lighting_d_sccl_5/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4515,56,"Giliwosy Solar Outdoor Light, 【Pack of 6】 Outdoor Solar Light, 3 Modes IP65 Waterproof - Solar Outdoor Lighting for Garden, Garage, Patio, Outdoor Wall Lamp",25.51,883.0,4.4,B0FBR3BN92,https://www.amazon.fr/-/en/Giliwosy-Solar-Outdoor-Light-Waterproof/dp/B0FBR3BN92/ref=zg_bs_g_lighting_d_sccl_6/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4516,57,"Lexibook, Disney Stitch Angel Night Light Alarm Clock, Sounds and Melodies, Backlit LCD Screen, Bright, Snooze, Pink, RL800D1",24.99,16848.0,4.6,B0DHGQKRBN,https://www.amazon.fr/-/en/Lexibook-Disney-Melodies-Backlit-RL800D1/dp/B0DHGQKRBN/ref=zg_bs_g_lighting_d_sccl_7/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4517,58,no title,31.95,5836.0,4.4,B07F38BXZG,https://www.amazon.fr/-/en/LED-ATOMANT-Integrated-Neutral-Selector/dp/B07F38BXZG/ref=zg_bs_g_lighting_d_sccl_8/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4518,59,daphomeu 5 x Rechargeable LED Light 20 cm Cool White Kitchen LED Strip Light Motion Detector Light Under Cabinet Cupboard Lighting Dimmable Magnetic Installation,22.99,1201.0,4.3,B0F4DJCSTB,https://www.amazon.fr/-/en/daphomeu-Rechargeable-Detector-Cupboard-Installation/dp/B0F4DJCSTB/ref=zg_bs_g_lighting_d_sccl_9/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4519,60,no title,10.99,1112.0,4.6,B09XM6PQLZ,https://www.amazon.fr/-/en/Auting-Equivalent-30W-40W-Flicker-Free-Non-Dimmable/dp/B09XM6PQLZ/ref=zg_bs_g_lighting_d_sccl_10/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4520,61,no title,18.99,30146.0,4.0,B0BW9686PX,https://www.amazon.fr/-/en/Keepsmile-Bedroom-Bluetooth-Controlled-Decoration/dp/B0BW9686PX/ref=zg_bs_g_lighting_d_sccl_11/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4521,62,no title,13.99,1101.0,4.0,B0F9W6G1TC,https://www.amazon.fr/-/en/Bedroom-Controlled-Bluetooth-Headband-Decoration/dp/B0F9W6G1TC/ref=zg_bs_g_lighting_d_sccl_12/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4522,63,no title,71.99,1771.0,4.5,B0BZ598KC2,https://www.amazon.fr/-/en/HOFTRONIC-Waterproof-Connectable-Warehouse-Fluorescent/dp/B0BZ598KC2/ref=zg_bs_g_lighting_d_sccl_13/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4523,64,no title,16.99,1337.0,4.6,B0CTQD7KNG,https://www.amazon.fr/-/en/Detector-Interior-Rechargeable-Nightlight-Staircase/dp/B0CTQD7KNG/ref=zg_bs_g_lighting_d_sccl_14/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4524,65,LUCKOR Personalised Grandma Gift Photo Frame – Grandmother's Day Gift Idea – Personalised Lamp with Photo – Grandmother's Day Gifts – Original Grandma Birthday Gifts,14.99,2636.0,4.5,B0CV12MRBK,https://www.amazon.fr/-/en/LUCKOR-Personalised-Grandma-Photo-Frame/dp/B0CV12MRBK/ref=zg_bs_g_lighting_d_sccl_15/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4525,66,no title,16.99,2914.0,4.6,B08HMGVKDN,https://www.amazon.fr/-/en/Linkind-GU5-3-Equivalent-Traditional-Non-Dimmable/dp/B08HMGVKDN/ref=zg_bs_g_lighting_d_sccl_16/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4526,67,no title,18.99,230.0,4.6,B0FHV9F5PW,https://www.amazon.fr/-/en/bravotecno-Energy-Equivalent-Non-Dimmable-Durable/dp/B0FHV9F5PW/ref=zg_bs_g_lighting_d_sccl_17/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4527,68,"Jsdoin 50 LED String Lights Battery Operated Copper Wire String Lights for Indoor Outdoor Lighting Bedroom Wedding Party Christmas Tree Decoration (Warm White, 1 Piece 5M50Leds)",5.99,11091.0,4.2,B09FSG3PQS,https://www.amazon.fr/-/en/Jsdoin-Operated-Lighting-Christmas-Decoration/dp/B09FSG3PQS/ref=zg_bs_g_lighting_d_sccl_18/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4528,69,no title,21.99,338.0,4.5,B0D8PW5DQP,https://www.amazon.fr/-/en/joyshie-Foldable-Dimmable-Brightness-Charging/dp/B0D8PW5DQP/ref=zg_bs_g_lighting_d_sccl_19/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4529,70,"MHAZDZE Star Sky Projector, Galaxy Projector with Remote Control, Night Light Projection with Adjustable Speed and Brightness for Bedroom Decoration, Children, Adults",23.99,3472.0,4.4,B09F5S1SXG,https://www.amazon.fr/-/en/MHAZDZE-Projection-Adjustable-Brightness-Decoration/dp/B09F5S1SXG/ref=zg_bs_g_lighting_d_sccl_20/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4530,71,no title,6.99,400.0,4.5,B09ZBJVCBP,https://www.amazon.fr/-/en/Philips-Bulb-100W-4000K-White/dp/B09ZBJVCBP/ref=zg_bs_g_lighting_d_sccl_21/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4531,72,"Gritin Rechargeable Neck Reading Lamp in Bed, 4 Colours Eye Protection & Stepless Dimming, Reading Lamp Timer 30 Minutes, 80H + Battery Life, Perfect for Reading/Knitting/Repairing",17.98,1813.0,4.8,B0F1TDVHPC,https://www.amazon.fr/-/en/Gritin-Rechargeable-Protection-Stepless-Repairing/dp/B0F1TDVHPC/ref=zg_bs_g_lighting_d_sccl_22/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4532,73,"OUILA Rechargeable LED Cupboard Light, Wireless LED Light for Indoor Closet, Dimmable Motion Detector LED Light, for Cupboard, Closet, Staircase, Kitchen",18.98,20830.0,4.5,B0BN438Z97,https://www.amazon.fr/-/en/OUILA-Rechargeable-Cupboard-Wireless-Staircase/dp/B0BN438Z97/ref=zg_bs_g_lighting_d_sccl_23/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4533,74,"Gritin 16 LED Reading Light, Rechargeable Clip Reading Light, Gradual Dimming, 3 Eye Protection Modes (White/Amber/Mixed), 360° Flexible Neck for Reading in Bed",12.59,14881.0,4.7,B0BGN9R72N,https://www.amazon.fr/-/en/Gritin-Reading-Rechargeable-Protection-Flexible/dp/B0BGN9R72N/ref=zg_bs_g_lighting_d_sccl_24/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4534,75,"BRILONER - Table lamp with fabric shade, wire switch, ceramic leg, bedside lamp, table lamp, desk and reading lamp, 15x28cm, white",13.46,517.0,4.6,B0DLHBL5BD,https://www.amazon.fr/-/en/BRILONER-ceramic-bedside-reading-15x28cm/dp/B0DLHBL5BD/ref=zg_bs_g_lighting_d_sccl_25/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4535,76,"Atmosphera Myha Pendant Light Beige D45 cm – Bulb Not Included E27 40 W – Woven Paper, Adjustable Height – for Living Room, Bedroom, Kitchen, Office",27.89,894.0,4.7,B0BVDK2CL5,https://www.amazon.fr/-/en/Atmosphera-Myha-Pendant-Light-Beige/dp/B0BVDK2CL5/ref=zg_bs_g_lighting_d_sccl_26/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4536,77,no title,28.99,1156.0,4.6,B0DLSCVBFV,https://www.amazon.fr/-/en/GY-Equivalent-Lumens-Efficiency-Non-Dimmable/dp/B0DLSCVBFV/ref=zg_bs_g_lighting_d_sccl_27/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4537,78,"One Fire Projecteur Ciel Etoile, 15 Couleurs 360 Lumières Cadeau Saint Valentin Projecteur Galaxie Veilleuse Enfant, 15 Bruit Blanc + Bluetooth Veilleuse Adulte Lumiere LED Chambre, Nuage LED Plafond",35.99,786.0,4.5,B0DCYV6CD2,https://www.amazon.fr/-/en/One-Fire-Projecteur-Veilleuse-Bluetooth/dp/B0DCYV6CD2/ref=zg_bs_g_lighting_d_sccl_28/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4538,79,Philips Solar Security Light Outdoor 302 LED 1200LM Waterproof Solar Powered Wall Light with PIR Motion Sensor 3 Heads IP65 Waterproof 3 Modes (2),44.99,780.0,4.3,B0DFVY9MR1,https://www.amazon.fr/-/en/Philips-Security-Outdoor-Waterproof-Powered/dp/B0DFVY9MR1/ref=zg_bs_g_lighting_d_sccl_29/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4539,80,no title,7.99,519.0,4.5,B0DKBNB65M,https://www.amazon.fr/-/en/Light-White-220-240V-Microwave-Dimmable/dp/B0DKBNB65M/ref=zg_bs_g_lighting_d_sccl_30/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4540,81,no title,12.99,20923.0,4.5,B07QZ2T297,https://www.amazon.fr/-/en/iLC-Equivalent-Changing-Dimmable-Included/dp/B07QZ2T297/ref=zg_bs_g_lighting_d_sccl_81/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4541,82,"15000 Lux Light Therapy Lamp, Daylight Simulation, Compact Daylight Lamp with 3 Colour Temperatures, 5 Brightness Levels and 6 Timers, Memory Function",29.99,551.0,4.5,B0FDKSJVLZ,https://www.amazon.fr/-/en/Daylight-Simulation-Temperatures-Brightness-Function/dp/B0FDKSJVLZ/ref=zg_bs_g_lighting_d_sccl_82/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4542,83,no title,33.49,960.0,4.8,B0DKN78BBF,https://www.amazon.fr/-/en/GY-Equivalent-Degree-Efficiency-Non-Dimmable/dp/B0DKN78BBF/ref=zg_bs_g_lighting_d_sccl_83/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4543,85,"OUILA 36 LED Wardrobe Light, Rechargeable USB Wireless LED Cabinet Light with Motion Sensor, LED Lighting Kitchen Study Night Light Stairs Hallway (2 Pack)",16.14,32816.0,4.5,B09DP2XV1V,https://www.amazon.fr/-/en/OUILA-Wardrobe-Rechargeable-Wireless-Lighting/dp/B09DP2XV1V/ref=zg_bs_g_lighting_d_sccl_85/523-1069550-6922105?psc=1,lighting,fr,,Lighting
4544,86,no title,15.22,2654.0,4.5,B08HT1VRQL,https://www.amazon.fr/-/en/Philips-Equivalent-White-Non-Dimmable-Glass/dp/B08HT1VRQL/ref=zg_bs_g_lighting_d_sccl_86/523-1069550-6922105?psc=1,lighting,fr,,Lighting
